MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,section,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround,northendpilot,timestamp,parent,losta,hista
1058,Fairland St,10R,Roxbury,08:00,12:00,Odd,Mt Pleasant Ave,Moreland St,0.136742424242424,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FAIRL1,0,722
1059,Floyd St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Callender St,0.301136363636364,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,4/23/2015 9:36:46 AM,FLOYD1,0,1590
1060,Fairmount St,7,South Dorchester,12:00,16:00,Even,Washington St,Morton St,0.507575757575758,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,FAIRM1,0,2680
1061,Fairmount St,7,South Dorchester,12:00,16:00,Odd,Washington St,Morton St,0.507575757575758,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,FAIRM1,0,2680
1062,Florence St,2,Jamaica Plain,08:00,12:00,Even,Cummins Hwy,Firth Rd,0.198863636363636,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,FLORE1,731,1781
1063,Falcon St,9,East Boston,12:00,16:00,Odd,Border St,Glendon St,0.515151515151515,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FALCO1,0,2720
1064,Falcon St,9,East Boston,12:00,16:00,Even,Border St,Glendon St,0.515151515151515,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FALCO1,0,2720
1065,Faneuil St,4,Allston/Brighton,08:00,12:00,Odd,South Hobbart St,Oak Square Ave,0.323674242424242,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FANEU1,2488,4197
1066,Faneuil St,4,Allston/Brighton,08:00,12:00,Even,South Hobbart St,Oak Square Ave,0.323674242424242,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FANEU1,2488,4197
1067,Farragut Rd,5,South Boston,09:00,13:00,Odd,East Broadway,William J. Day Blvd,0.196022727272727,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5/25/2017 8:12:45 AM,FARRA1,921,1956
1068,Fuller St,4,Allston/Brighton,12:00,16:00,Odd,Commonwealth Ave,Brookline Town Line,3.93939393939394E-02,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,FULLE2,0,208
1069,Clipper Ship Ln,9,East Boston,12:00,16:00,Odd,Sumner St,Msgr Jacobbe Rd,5.68181818181818E-02,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4/6/2015 10:00:37 AM,CLIPP1,0,300
1070,Clipper Ship Ln,9,East Boston,12:00,16:00,Even,Sumner St,Msgr Jacobbe Rd,5.68181818181818E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,4/6/2015 10:00:15 AM,CLIPP1,0,300
1071,Coleman St,3,North Dorchester,08:00,12:00,Even,Hendry St,Quincy St,5.98484848484848E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,COLEM1,0,316
1072,Gallivan Blvd,99,DCR,08:00,12:00,Odd,Washington St,Neponset Ave,1.44185606060606,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,GALLI1,3092,10705
1073,Franklin St,1C,Charlestown,12:00,16:00,Odd,Main St,High St,6.72348484848485E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,FRANK10,0,355
1074,Franklin St,1C,Charlestown,12:00,16:00,Even,Main St,High St,6.72348484848485E-02,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,FRANK10,0,355
1075,Fox St,3,North Dorchester,08:00,12:00,Odd,Adams St,Mount Ida Rd,0.15094696969697,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,FOX S1,0,797
1076,Forbes St,2,Jamaica Plain,08:00,12:00,Odd,Centre St,Chestnut Ave,0.272727272727273,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FORBE1,0,1440
1077,Coleman St,3,North Dorchester,08:00,12:00,Odd,Hendry St,Quincy St,5.98484848484848E-02,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,COLEM1,0,316
1078,Coleman St,3,North Dorchester,12:00,16:00,Even,Quincy St,Hamilton St,0.162121212121212,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,5/11/2018 8:12:31 AM,COLEM1,316,1172
1079,Coleman St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Hamilton St,0.162121212121212,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5/11/2018 8:12:26 AM,COLEM1,316,1172
1080,Coleus Park,3,North Dorchester,12:00,16:00,Odd,Lawrence Ave,Intervale St,8.14393939393939E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:56:44 PM,COLEU1,0,430
1081,Coleus Park,3,North Dorchester,12:00,16:00,Even,Lawrence Ave,Intervale St,8.14393939393939E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:56:38 PM,COLEU1,0,430
1082,Colgate Rd,2,Jamaica Plain,12:00,16:00,Even,Washington St,Dead End,8.95833333333333E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,COLGA1,0,473
1083,Colgate Rd,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Dead End,8.95833333333333E-02,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,COLGA1,0,473
1084,Colliston Rd,4,Allston/Brighton,08:00,12:00,Even,Kilsyth Rd,Lanark Rd,6.68560606060606E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,COLLI2,0,353
1085,Colliston Rd,4,Allston/Brighton,08:00,12:00,Odd,Kilsyth Rd,Lanark Rd,6.68560606060606E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,COLLI2,0,353
1086,Colonial Ave,7,South Dorchester,08:00,12:00,Even,Talbot Ave,New England Ave,0.188636363636364,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,COLON1,0,996
1087,East Broadway,5,South Boston,05:00,07:00,Odd,Dorchester St,I St,0.283522727272727,,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,E BRO1,0,1497
1088,Frederick St,5,South Boston,13:00,17:00,Odd,West Ninth St,Lark St,5.83333333333333E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,FREDE1,0,308
1089,Colonial Ave,7,South Dorchester,08:00,12:00,Odd,Talbot Ave,New England Ave,0.188636363636364,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,COLON1,0,996
1090,Foster St,1N,North End,08:00,12:00,Odd,Charter St,Commercial St,4.84848484848485E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,7/1/2019 11:43:40 AM,FOSTE3,0,256
1091,Colorado St,7,South Dorchester,08:00,12:00,Even,Mattapan St,Messinger St,0.386363636363636,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,COLOR1,0,2040
1092,Colorado St,7,South Dorchester,08:00,12:00,Odd,Mattapan St,Messinger St,0.386363636363636,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,COLOR1,0,2040
1093,Columbia Rd,5,South Boston,09:00,13:00,Odd,K St,Farragut Rd,0.69015151515,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3/31/2014 7:48:17 PM,COLUM1,717,4361
1094,East Berkeley St,1S,South End,00:01,07:00,,Washington St,Albany St,0.18844696969697,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2/29/2012 10:06:53 AM,E BER1,1158,2153
1095,Columbia Rd,5,South Boston,09:00,13:00,Even,K St,Farragut Rd,0.69015151515,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,3/31/2014 7:48:44 PM,COLUM1,717,4361
1096,Foster St,4,Allston/Brighton,12:00,16:00,Odd,Surrey St,Washington St,0.128409090909091,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FOSTE1,0,678
1097,Columbus Ave,1B,Back Bay,00:01,07:00,,Clarendon St,Dartmouth St,0.132575757575758,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,COLUM15,2219,2919
1098,Farrington Ave,4,Allston/Brighton,08:00,12:00,Even,Harvard Ave,Linden St,0.103977272727273,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,FARRI2,0,549
1100,Columbus Ave,1B,Back Bay,08:00,12:00,Even,Stuart St,Clarendon St,0.271401515151515,,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,COLUM15,786,2219
1101,Columbus Ave,1B,Back Bay,08:00,12:00,Odd,Stuart St,Clarendon St,0.271401515151515,,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2/29/2012 10:06:53 AM,COLUM15,786,2219
1102,Germania St,2,Jamaica Plain,08:00,12:00,Even,Haverford St,Brookside Ave,7.10227272727273E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GERMA1,0,375
1103,Gilmer St,7,South Dorchester,08:00,12:00,Even,Hillsboro Rd,Westmore Rd,6.81818181818182E-02,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GILME1,0,360
1104,Gilmer St,7,South Dorchester,08:00,12:00,Odd,Hillsboro Rd,Westmore Rd,6.81818181818182E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GILME1,0,360
1105,Gladeside Ave,7,South Dorchester,12:00,16:00,Even,River St,Donwood Ter,0.330681818181818,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLADE2,0,1746
1106,Gladeside Ave,7,South Dorchester,12:00,16:00,Odd,River St,Donwood Ter,0.330681818181818,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLADE2,0,1746
1107,Longfellow St,3,North Dorchester,08:00,12:00,Even,Topliff St,Draper St,0.201704545454545,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:31:22 PM,LONGF1,0,1065
1108,Longfellow St,3,North Dorchester,08:00,12:00,Odd,Topliff St,Draper St,0.201704545454545,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:31:14 PM,LONGF1,0,1065
1109,Glendon St,9,East Boston,08:00,12:00,Odd,East Eagle St,Condor St,8.54166666666667E-02,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GLEND3,0,451
1110,Glendon St,9,East Boston,08:00,12:00,Even,East Eagle St,Condor St,8.54166666666667E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GLEND3,0,451
1111,Holborn St,10R,Roxbury,08:00,12:00,Odd,Warren St,Blue Hill Ave,0.233901515151515,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,HOLBO1,0,1235
1112,Livingstone St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Lucerne St,9.65909090909091E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,LIVIN1,0,510
1113,Glenhill Rd,7,South Dorchester,12:00,16:00,Even,Tiverton Rd,Dead End,0.13030303030303,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENH3,0,688
1115,Glenhill Rd,7,South Dorchester,12:00,16:00,Odd,Tiverton Rd,Dead End,0.13030303030303,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENH3,0,688
1116,Glenrose Rd,7,South Dorchester,08:00,12:00,Odd,Adams St,St Mark's Rd,0.119318181818182,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENR1,0,630
1117,Holworthy St,10R,Roxbury,12:00,16:00,Even,Hollander St,Walnut Ave,0.181439393939394,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,HOLWO1,0,958
1118,Glenrose Rd,7,South Dorchester,08:00,12:00,Even,Adams St,St Mark's Rd,0.119318181818182,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENR1,0,630
1119,Glenville Ave,4,Allston/Brighton,08:00,12:00,Even,Spofford Rd,Allston St,0.221022727272727,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENV2,653,1820
1120,Glenville Ave,4,Allston/Brighton,08:00,12:00,Odd,Spofford Rd,Allston St,0.221022727272727,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENV2,653,1820
1121,Glenville Ave,4,Allston/Brighton,12:00,16:00,Even,Harvard Ave,Spofford Rd,0.123674242424242,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENV2,0,653
1122,Glenville Ave,4,Allston/Brighton,12:00,16:00,Odd,Harvard Ave,Spofford Rd,0.123674242424242,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GLENV2,0,653
1123,Gloucester St,1B,Back Bay,06:00,08:00,Even,Commonwealth Ave,Boylston St,0.118560606060606,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,3/26/2020 8:46:06 AM,GLOUC1,956,1582
1124,Gloucester St,1B,Back Bay,06:00,08:00,Odd,Commonwealth Ave,Boylston St,0.118560606060606,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3/26/2020 8:45:58 AM,GLOUC1,956,1582
1125,Gloucester St,1B,Back Bay,06:00,08:00,Even,Beacon St,Commonwealth Ave,0.14280303030303,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,3/26/2020 8:46:34 AM,GLOUC1,202,956
1126,Gloucester St,1B,Back Bay,06:00,08:00,Odd,Beacon St,Commonwealth Ave,0.14280303030303,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3/26/2020 8:46:23 AM,GLOUC1,202,956
1127,Goodale Rd,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Wellington Hill St,0.205681818181818,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GOODA1,0,1086
1128,Goodale Rd,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Wellington Hill St,0.205681818181818,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GOODA1,0,1086
1129,Goodenough St,4,Allston/Brighton,12:00,16:00,Odd,North Beacon St,Dead End,0.265909090909091,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GOODE1,0,1404
1130,Goodenough St,4,Allston/Brighton,12:00,16:00,Even,North Beacon St,Dead End,0.265909090909091,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GOODE1,0,1404
1131,Gordon St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Commonwealth Ave,0.250189393939394,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GORDO2,550,1871
1132,Gordon St,4,Allston/Brighton,08:00,12:00,Odd,Cambridge St,Commonwealth Ave,0.250189393939394,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GORDO2,550,1871
1133,Gordon St,2,Jamaica Plain,08:00,12:00,Odd,Amory St,Seaverns Ave,9.26136363636364E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GORDO3,0,489
1134,Gordon St,2,Jamaica Plain,08:00,12:00,Even,Amory St,Seaverns Ave,9.26136363636364E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GORDO3,0,489
1135,Gore St,10M,Mission Hill,08:00,12:00,Odd,Terrace St,Parker St,5.09469696969697E-02,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,GORE 1,0,269
1136,Gore St,10M,Mission Hill,08:00,12:00,Even,Terrace St,Parker St,5.09469696969697E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,GORE 1,0,269
1137,Gorham St,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Brainerd Rd,0.078219696969697,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GORHA1,0,413
1138,Gorham St,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Brainerd Rd,0.078219696969697,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GORHA1,0,413
1139,Gove St,9,East Boston,08:00,12:00,Even,Havre St,Chelsea St,0.11572,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,4/6/2015 10:04:12 AM,GOVE 1,0,611
1140,Gove St,9,East Boston,08:00,12:00,Odd,Havre St,Chelsea St,0.11572,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4/6/2015 10:03:59 AM,GOVE 1,0,611
1141,Gove St,9,East Boston,08:00,12:00,Odd,Orleans St,Geneva St,0.174621212121212,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GOVE 2,95,1017
1142,Gove St,9,East Boston,08:00,12:00,Even,Orleans St,Geneva St,0.174621212121212,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GOVE 2,95,1017
1143,Grafton St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Buttonwood St,4.82954545454545E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GRAFT1,0,255
1144,Grafton St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Buttonwood St,4.82954545454545E-02,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GRAFT1,0,255
1145,Grampian Way,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Savin Hill Ave,0.519507575757576,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GRAMP1,0,2743
1146,Grampian Way,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Savin Hill Ave,0.519507575757576,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GRAMP1,0,2743
1147,Granada Park,2,Jamaica Plain,12:00,16:00,Odd,School St,Dead End,8.40909090909091E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,4/13/2016 12:20:17 PM,GRANA2,0,444
1148,Granada Park,2,Jamaica Plain,12:00,16:00,Even,School St,Dead End,8.40909090909091E-02,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4/13/2016 12:20:08 PM,GRANA2,0,444
1149,Granfield Ave,2,Jamaica Plain,12:00,16:00,Even,Washington St,Fawndale Rd,0.177083333333333,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GRANF1,0,935
1150,Granfield Ave,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Fawndale Rd,0.177083333333333,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GRANF1,0,935
1151,Granger St,3,North Dorchester,12:00,16:00,Even,Duncan St,Clayton St,0.107007575757576,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GRANG1,0,565
1152,Granger St,3,North Dorchester,12:00,16:00,Odd,Duncan St,Clayton St,0.107007575757576,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GRANG1,0,565
1153,Grant St,3,North Dorchester,08:00,12:00,Even,Crescent Ave,Harborview St,0.109280303030303,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GRANT1,0,577
1154,Lonsdale St,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Adams St,0.320075757575758,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,LONSD1,0,1690
1155,Hildreth St,7,South Dorchester,08:00,12:00,Even,Wildwood St,Dead End,7.53787878787879E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,HILDR1,0,398
1156,Grant St,3,North Dorchester,08:00,12:00,Odd,Crescent Ave,Harborview St,0.109280303030303,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GRANT1,0,577
1157,Gray St,1S,South End,12:00,16:00,Even,Berkeley St,Clarendon St,0.116098484848485,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,GRAY 1,0,613
1158,Gray St,1S,South End,12:00,16:00,Odd,Berkeley St,Clarendon St,0.116098484848485,,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,GRAY 1,0,613
1159,Greenmount St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Pleasant St,9.60227272727273E-02,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GREEN11,0,507
1160,Greenmount St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Pleasant St,9.60227272727273E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GREEN11,0,507
1161,Greenock St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Harvard St,0.114583333333333,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN12,0,605
1162,Greenock St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Harvard St,0.114583333333333,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN12,0,605
1163,London St,9,East Boston,08:00,12:00,Odd,Maverick St,Porter St,0.257954545454545,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,LONDO1,509,1871
1164,Greenville St,10R,Roxbury,08:00,12:00,Even,Dudley St,Winthrop St,0.175568181818182,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN15,0,927
1165,Greenville St,10R,Roxbury,08:00,12:00,Odd,Dudley St,Winthrop St,0.175568181818182,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN15,0,927
1166,Greenwich Ct,10R,Roxbury,08:00,12:00,Even,Greenwich St,Dead End,2.25378787878788E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,GREEN16,0,119
1167,Greenwich St,10R,Roxbury,08:00,12:00,Even,Westminster St,Warwick St,7.36742424242424E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,GREEN19,0,389
1168,Greenwich Park,1S,South End,08:00,12:00,Odd,Columbus Ave,Claremont St,9.65909090909091E-02,,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2/29/2012 10:06:53 AM,GREEN17,0,510
1169,Greenwich St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Clayton St,0.199431818181818,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GREEN18,0,1053
1170,Greenwich St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Clayton St,0.199431818181818,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GREEN18,0,1053
1171,Greenwich Park,1S,South End,08:00,12:00,Even,Columbus Ave,Claremont St,9.65909090909091E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,GREEN17,0,510
1172,Greenwich St,10R,Roxbury,08:00,12:00,Odd,Westminster St,Warwick St,7.36742424242424E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,GREEN19,0,389
1173,Green St,1C,Charlestown,08:00,12:00,Odd,Main St,Bunker Hill St,0.258143939393939,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GREEN3,0,1363
1174,Green St,1C,Charlestown,08:00,12:00,Even,Main St,Bunker Hill St,0.258143939393939,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,GREEN3,0,1363
1175,Greenbrier St,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Park St,0.297916666666667,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN4,0,1573
1176,Greenbrier St,3,North Dorchester,12:00,16:00,Even,Bowdoin St,Park St,0.297916666666667,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN4,0,1573
1177,Greendale Rd,7,South Dorchester,08:00,12:00,Even,Wellington Hill St,Courtland Rd,0.149810606060606,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN5,52,843
1178,Greendale Rd,7,South Dorchester,08:00,12:00,Odd,Wellington Hill St,Courtland Rd,0.149810606060606,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,GREEN5,52,843
1179,Greenheys St,3,North Dorchester,12:00,16:00,Odd,Mascoma St,Magnolia St,0.08125,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:51:47 PM,GREEN8,0,429
1180,Greenheys St,3,North Dorchester,12:00,16:00,Even,Mascoma St,Magnolia St,0.08125,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:51:40 PM,GREEN8,0,429
1181,Greylock Rd,4,Allston/Brighton,08:00,12:00,Even,Allston St,Glenville Ave,0.131439393939394,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GREYL1,0,694
1182,Greylock Rd,4,Allston/Brighton,08:00,12:00,Odd,Allston St,Glenville Ave,0.131439393939394,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,GREYL1,0,694
